No,Dataset,PopSize,MaxIter,Fitness,TotalDistance,TotalEnergy,RechargeCount,Feasible,Route
12,20_Customers,20,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
13,20_Customers,50,200,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
14,20_Customers,50,500,0.000416,120.01,2400.25,2,YA,"V0(Depot) -> V13 -> V18 -> V7 -> V17 -> V10 -> V19 -> V9 -> V6 -> CS2 -> V14 -> V12 -> V11 -> V20 -> V2 -> V5 -> V15 -> CS1 -> V1 -> V4 -> V3 -> V8 -> V16 -> V0(Depot)"
15,20_Customers,50,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
16,20_Customers,100,200,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
17,20_Customers,100,500,0.000418,119.48,2389.57,2,YA,"V0(Depot) -> V13 -> V18 -> V7 -> V17 -> V10 -> V19 -> V9 -> V6 -> CS2 -> V14 -> V12 -> V11 -> V20 -> V2 -> V5 -> V15 -> CS1 -> V4 -> V3 -> V8 -> V16 -> V1 -> V0(Depot)"
18,20_Customers,100,1000,0.000421,118.84,2376.87,2,YA,"V0(Depot) -> V15 -> V5 -> V2 -> V20 -> V11 -> V12 -> V14 -> CS2 -> V6 -> V9 -> V19 -> V10 -> V17 -> V8 -> V3 -> V4 -> CS3 -> V1 -> V16 -> V7 -> V18 -> V13 -> V0(Depot)"
19,30_Customers,20,200,0.000330,151.35,3026.93,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> V5 -> V26 -> CS1 -> V4 -> V24 -> V14 -> V7 -> V30 -> V21 -> V20 -> V9 -> V28 -> V18 -> V27 -> CS1 -> V16 -> V0(Depot)"
20,30_Customers,20,500,0.000348,143.72,2874.47,2,YA,"V0(Depot) -> V16 -> V1 -> V2 -> V25 -> V17 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> CS3 -> V5 -> V18 -> V28 -> V9 -> V20 -> V27 -> V21 -> V30 -> V7 -> V14 -> V4 -> CS1 -> V26 -> V24 -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V0(Depot)"
21,30_Customers,20,1000,0.000348,143.72,2874.47,2,YA,"V0(Depot) -> V16 -> V1 -> V2 -> V25 -> V17 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> CS3 -> V5 -> V18 -> V28 -> V9 -> V20 -> V27 -> V21 -> V30 -> V7 -> V14 -> V4 -> CS1 -> V26 -> V24 -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V0(Depot)"
22,30_Customers,50,200,0.000324,154.32,3086.40,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> CS1 -> V21 -> V27 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V16 -> V0(Depot)"
23,30_Customers,50,500,0.000316,157.99,3159.83,3,YA,"V0(Depot) -> V12 -> V22 -> V23 -> V13 -> V6 -> V10 -> V24 -> V26 -> CS1 -> V27 -> V18 -> V28 -> V9 -> V20 -> V21 -> V30 -> V7 -> V14 -> V4 -> CS1 -> V5 -> V11 -> V15 -> V19 -> V29 -> V3 -> V8 -> CS4 -> V17 -> V25 -> V2 -> V1 -> V16 -> V0(Depot)"
24,30_Customers,50,1000,0.000348,143.72,2874.47,2,YA,"V0(Depot) -> V16 -> V1 -> V2 -> V25 -> V17 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> CS3 -> V5 -> V18 -> V28 -> V9 -> V20 -> V27 -> V21 -> V30 -> V7 -> V14 -> V4 -> CS1 -> V26 -> V24 -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V0(Depot)"
25,30_Customers,100,200,0.000330,151.35,3026.93,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> V5 -> V26 -> CS1 -> V4 -> V24 -> V14 -> V7 -> V30 -> V21 -> V20 -> V9 -> V28 -> V18 -> V27 -> CS1 -> V16 -> V0(Depot)"
26,30_Customers,100,500,0.000348,143.72,2874.47,2,YA,"V0(Depot) -> V16 -> V1 -> V2 -> V25 -> V17 -> V8 -> V29 -> V3 -> V19 -> V15 -> V11 -> CS3 -> V5 -> V18 -> V28 -> V9 -> V20 -> V27 -> V21 -> V30 -> V7 -> V14 -> V4 -> CS1 -> V26 -> V24 -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V0(Depot)"
27,30_Customers,100,1000,0.000324,154.32,3086.40,3,YA,"V0(Depot) -> V10 -> V6 -> V13 -> V23 -> V22 -> V12 -> V1 -> V2 -> V25 -> V17 -> CS4 -> V8 -> V29 -> V3 -> V15 -> V11 -> V19 -> V26 -> CS1 -> V21 -> V27 -> V20 -> V9 -> V28 -> V18 -> V5 -> CS1 -> V4 -> V30 -> V7 -> V14 -> V24 -> V16 -> V0(Depot)"
28,40_Customers,20,200,0.000218,229.73,4594.53,4,YA,"V0(Depot) -> V29 -> V23 -> V32 -> V31 -> V25 -> V27 -> CS5 -> V7 -> V3 -> V2 -> V9 -> V36 -> V38 -> CS4 -> V4 -> V10 -> V24 -> V28 -> V5 -> V1 -> V34 -> CS4 -> V37 -> V14 -> V30 -> V16 -> V20 -> V17 -> V15 -> V35 -> V18 -> V19 -> V26 -> V39 -> V13 -> CS2 -> V33 -> V12 -> V11 -> V40 -> V6 -> V8 -> V22 -> V21 -> V0(Depot)"
29,40_Customers,20,500,0.000242,206.32,4126.32,4,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V7 -> V22 -> CS1 -> V8 -> V6 -> V40 -> V11 -> V12 -> V33 -> V14 -> V30 -> V37 -> V5 -> V28 -> V1 -> CS4 -> V4 -> V10 -> V24 -> V23 -> V32 -> V9 -> V36 -> V38 -> CS4 -> V34 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V39 -> V16 -> V13 -> CS2 -> V27 -> V25 -> V31 -> V21 -> V0(Depot)"
30,40_Customers,20,1000,0.000236,211.95,4239.09,4,YA,"V0(Depot) -> V21 -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V5 -> V34 -> CS4 -> V38 -> V1 -> V28 -> V36 -> V24 -> V10 -> V4 -> CS4 -> V17 -> V20 -> V15 -> V35 -> V37 -> V30 -> V14 -> CS2 -> V26 -> V19 -> V18 -> V39 -> V13 -> V16 -> V33 -> V12 -> V11 -> V40 -> V6 -> V8 -> CS3 -> V27 -> V25 -> V31 -> V7 -> V22 -> V0(Depot)"
31,40_Customers,50,200,0.000239,209.31,4186.22,4,YA,"V0(Depot) -> V21 -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V36 -> V38 -> CS4 -> V4 -> V10 -> V24 -> V28 -> V5 -> V1 -> CS4 -> V37 -> V34 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V39 -> CS2 -> V14 -> V30 -> V16 -> V13 -> V33 -> V12 -> V11 -> V40 -> V8 -> V6 -> CS3 -> V27 -> V25 -> V31 -> V7 -> V22 -> V0(Depot)"
32,40_Customers,50,500,0.000246,203.34,4066.83,4,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V28 -> V5 -> V1 -> V34 -> CS4 -> V38 -> V36 -> V24 -> V10 -> V4 -> CS4 -> V37 -> V30 -> V14 -> V16 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V39 -> V13 -> CS2 -> V11 -> V12 -> V33 -> V27 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V25 -> V31 -> V7 -> V21 -> V0(Depot)"
33,40_Customers,50,1000,0.000243,205.52,4110.40,4,YA,"V0(Depot) -> V21 -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V36 -> V38 -> CS4 -> V4 -> V10 -> V24 -> V28 -> V5 -> V37 -> V1 -> CS4 -> V34 -> V20 -> V17 -> V15 -> V35 -> V19 -> V26 -> V18 -> V39 -> V13 -> V16 -> V30 -> V14 -> CS2 -> V11 -> V12 -> V33 -> V27 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V25 -> V31 -> V7 -> V0(Depot)"
34,40_Customers,100,200,0.000255,195.83,3916.54,3,YA,"V0(Depot) -> V21 -> V29 -> V24 -> V10 -> V4 -> CS4 -> V1 -> V28 -> V5 -> V37 -> V30 -> V14 -> V16 -> V13 -> V39 -> V18 -> V26 -> V19 -> V35 -> V15 -> V17 -> V20 -> V34 -> CS4 -> V38 -> V36 -> V9 -> V23 -> V32 -> V2 -> V3 -> V7 -> V31 -> V25 -> CS3 -> V8 -> V6 -> V40 -> V11 -> V12 -> V33 -> V27 -> V22 -> V0(Depot)"
35,40_Customers,100,500,0.000240,208.14,4162.73,4,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V32 -> V23 -> V9 -> V28 -> V5 -> V1 -> V34 -> CS4 -> V38 -> V36 -> V24 -> V10 -> V4 -> CS4 -> V37 -> V20 -> V17 -> V15 -> V35 -> V13 -> V39 -> V18 -> V19 -> V26 -> CS2 -> V16 -> V30 -> V14 -> V33 -> V12 -> V11 -> V40 -> V6 -> V8 -> CS1 -> V27 -> V25 -> V31 -> V7 -> V22 -> V21 -> V0(Depot)"
36,40_Customers,100,1000,0.000243,205.37,4107.45,4,YA,"V0(Depot) -> V29 -> V2 -> V3 -> V31 -> V25 -> V27 -> V33 -> CS2 -> V16 -> V13 -> V39 -> V18 -> V19 -> V26 -> V35 -> V15 -> V17 -> V20 -> V34 -> CS4 -> V4 -> V10 -> V24 -> V23 -> V32 -> V9 -> V36 -> V38 -> CS4 -> V1 -> V28 -> V5 -> V37 -> V30 -> V14 -> V12 -> V11 -> V40 -> V6 -> V8 -> CS1 -> V22 -> V7 -> V21 -> V0(Depot)"
37,50_Customers,20,200,0.000175,285.05,5700.99,6,YA,"V0(Depot) -> V42 -> V4 -> V17 -> V31 -> V37 -> V5 -> V21 -> V20 -> V3 -> CS1 -> V19 -> V36 -> V41 -> V44 -> V34 -> V2 -> V6 -> V50 -> V24 -> CS2 -> V33 -> V14 -> V22 -> V18 -> CS2 -> V15 -> V23 -> V47 -> V27 -> V1 -> V12 -> CS2 -> V25 -> V32 -> V45 -> V38 -> V13 -> V48 -> V16 -> CS5 -> V30 -> V9 -> V39 -> V46 -> V49 -> V28 -> CS6 -> V10 -> V26 -> V8 -> V11 -> V7 -> V40 -> V35 -> V43 -> V29 -> V0(Depot)"
38,50_Customers,20,500,0.000239,208.89,4177.88,4,YA,"V0(Depot) -> V40 -> V7 -> V11 -> V25 -> V45 -> V32 -> V38 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V26 -> V8 -> V34 -> V2 -> V6 -> V49 -> V46 -> V24 -> V50 -> V16 -> CS5 -> V39 -> V15 -> V30 -> V23 -> V9 -> V47 -> V12 -> V27 -> V1 -> V22 -> V18 -> CS2 -> V44 -> V31 -> V37 -> V14 -> V33 -> V20 -> V3 -> CS1 -> V21 -> V5 -> V19 -> V36 -> V41 -> V17 -> V4 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
39,50_Customers,20,1000,0.000234,213.84,4276.79,4,YA,"V0(Depot) -> V40 -> V29 -> V43 -> V35 -> V42 -> V4 -> V36 -> V41 -> V17 -> V5 -> V19 -> V21 -> CS1 -> V3 -> V20 -> V33 -> V14 -> V18 -> V12 -> V22 -> V1 -> V27 -> V23 -> V15 -> V39 -> CS5 -> V16 -> V48 -> V46 -> V49 -> V25 -> V26 -> V32 -> V45 -> V38 -> V13 -> V28 -> CS6 -> V10 -> V11 -> V8 -> V34 -> V2 -> V6 -> V50 -> V24 -> V30 -> V9 -> V47 -> CS2 -> V37 -> V31 -> V44 -> V7 -> V0(Depot)"
40,50_Customers,50,200,0.000202,247.31,4946.13,5,YA,"V0(Depot) -> V40 -> V26 -> V25 -> V2 -> V34 -> V24 -> V47 -> CS2 -> V37 -> V31 -> V50 -> V6 -> V46 -> V49 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V32 -> V45 -> V38 -> V16 -> V39 -> V15 -> V23 -> V30 -> V9 -> CS2 -> V18 -> V22 -> V12 -> V27 -> V1 -> V14 -> V33 -> V20 -> V3 -> CS1 -> V35 -> V43 -> V29 -> V42 -> V4 -> V41 -> V36 -> V19 -> CS1 -> V21 -> V5 -> V17 -> V44 -> V8 -> V11 -> V7 -> V0(Depot)"
41,50_Customers,50,500,0.000235,212.67,4253.34,4,YA,"V0(Depot) -> V40 -> V7 -> V11 -> V8 -> V34 -> V25 -> V45 -> V38 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V32 -> V26 -> V49 -> V46 -> V2 -> V6 -> V50 -> V24 -> V16 -> CS5 -> V39 -> V15 -> V23 -> V30 -> V9 -> V47 -> V12 -> V27 -> V1 -> V22 -> V18 -> CS2 -> V14 -> V33 -> V20 -> V3 -> V21 -> V5 -> V36 -> V19 -> CS1 -> V37 -> V31 -> V44 -> V17 -> V41 -> V4 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
42,50_Customers,50,1000,0.000245,204.32,4086.39,4,YA,"V0(Depot) -> V40 -> V26 -> V11 -> V7 -> V44 -> V8 -> V32 -> V10 -> V28 -> CS6 -> V13 -> V48 -> V38 -> V45 -> V25 -> V34 -> V2 -> V6 -> V50 -> V24 -> V46 -> V49 -> V16 -> CS5 -> V39 -> V15 -> V23 -> V30 -> V9 -> V47 -> V12 -> V27 -> V1 -> V22 -> V18 -> CS2 -> V37 -> V31 -> V14 -> V33 -> V21 -> V3 -> V20 -> CS1 -> V19 -> V5 -> V17 -> V41 -> V36 -> V4 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
43,50_Customers,100,200,0.000209,239.73,4794.57,5,YA,"V0(Depot) -> V40 -> V11 -> V7 -> V26 -> V32 -> V25 -> V8 -> V34 -> V2 -> V16 -> CS5 -> V39 -> V30 -> V9 -> V23 -> V15 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V45 -> V38 -> V49 -> V46 -> V24 -> V47 -> CS2 -> V31 -> V37 -> V14 -> V22 -> V1 -> V27 -> V12 -> V18 -> CS2 -> V50 -> V6 -> V44 -> V17 -> V41 -> V5 -> V21 -> V33 -> V20 -> V3 -> CS1 -> V19 -> V36 -> V4 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
44,50_Customers,100,500,0.000246,202.89,4057.88,4,YA,"V0(Depot) -> V29 -> V43 -> V35 -> V42 -> V4 -> V17 -> V41 -> V36 -> V19 -> V5 -> V21 -> V20 -> V3 -> CS1 -> V33 -> V14 -> V18 -> V12 -> V22 -> V1 -> V27 -> V9 -> V47 -> CS2 -> V37 -> V31 -> V44 -> V11 -> V7 -> V8 -> V34 -> V2 -> V6 -> V50 -> CS3 -> V30 -> V23 -> V15 -> V39 -> V24 -> V46 -> V49 -> V16 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V45 -> V38 -> V25 -> V32 -> V26 -> V40 -> V0(Depot)"
45,50_Customers,100,1000,0.000233,214.50,4290.03,4,YA,"V0(Depot) -> V40 -> V11 -> V8 -> V34 -> V2 -> V6 -> V50 -> V24 -> V30 -> V9 -> V27 -> V1 -> V22 -> V12 -> V18 -> CS2 -> V37 -> V31 -> V44 -> V7 -> V26 -> V32 -> V38 -> V48 -> V13 -> V28 -> CS6 -> V10 -> V45 -> V25 -> V49 -> V46 -> V16 -> V39 -> V15 -> V23 -> V47 -> CS2 -> V14 -> V33 -> V20 -> V21 -> V5 -> V19 -> V3 -> CS1 -> V36 -> V41 -> V17 -> V4 -> V42 -> V35 -> V43 -> V29 -> V0(Depot)"
